candidate_uid,candidate_name,party_name,party_abbrev,constituency_no,public_constituency_id,constituency_name,district,symbol,gender,source_url,source_document,source_date,serial_no,match_method,match_ambiguous,matched_candidate_2021_id,affidavit_match_method,age,age_source,gender_source,education,education_source,declared_assets,declared_assets_source,assets_movable,assets_immovable,liabilities,liabilities_source,criminal_cases_declared,criminal_cases_flag,criminal_cases_source,affidavit_url,affidavit_reference_url,candidate_reference_url,affidavit_reference_source,affidavit_parse_status,votes_2021,vote_share_2021,winner_2021,winner_party_2021,runner_up_2021,runner_up_party_2021,margin_2021,turnout_2021,total_votes_2021,total_candidates_2021,current_mla,current_mla_party,voters_total_2026,voters_male_2026,voters_female_2026,voters_third_gender_2026,is_swing_seat
tn2026-044-0855,D.VELAZHAGAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,44,44,Anaikattu,Vellore,Two leaves,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,3,exact_normalized,False,879,affidavit_exact,56,2026 affidavit mirror,2026 affidavit mirror,10th Pass,2021 public match,35386244.0,2021 public match,23163293.0,12222951.0,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=245,https://voterlist.co.in/affidavit-download/16267/0/59e26bda2d/,https://voterlist.co.in/affidavit-download/16267/0/59e26bda2d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,88799,44.89,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0856,R.SARAVANAN,Namadhu Makkal Katchi,NMK,44,44,Anaikattu,Vellore,Gas Stove,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,4,none,False,,affidavit_exact,47,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15200/0/adeb2a6925/,https://voterlist.co.in/affidavit-download/15200/0/adeb2a6925/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0857,V.VINOTHKANNA,Tamizhaga Vaazhvurimai Katchi,TVVK,44,44,Anaikattu,Vellore,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,5,none,False,,affidavit_exact,44,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16288/0/0683a00595/,https://voterlist.co.in/affidavit-download/16288/0/0683a00595/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0858,V.S.VENKATESH,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,44,44,Anaikattu,Vellore,Green chilli,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,6,none,False,,affidavit_exact,53,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/13114/0/cf8c5e473a/,https://voterlist.co.in/affidavit-download/13114/0/cf8c5e473a/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0859,R.VELMURUGAN,Tamilaga Vettri Kazhagam,TVK,44,44,Anaikattu,Vellore,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,7,none,False,,affidavit_exact,46,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16322/0/c4757f58b7/,https://voterlist.co.in/affidavit-download/16322/0/c4757f58b7/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0860,P.JAYASEELAN,Puthiya Tamilagam,PT,44,44,Anaikattu,Vellore,Gas cylinder,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,8,none,False,,affidavit_exact,52,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11021/0/b0b89baed3/,https://voterlist.co.in/affidavit-download/11021/0/b0b89baed3/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0861,E.SURESH,Independent,IND,44,44,Anaikattu,Vellore,Balloon,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,9,none,False,,affidavit_exact,40,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/10637/0/42087ab505/,https://voterlist.co.in/affidavit-download/10637/0/42087ab505/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0862,S.SELVAMOORTHY,Independent,IND,44,44,Anaikattu,Vellore,Bat,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,10,none,False,,affidavit_exact,64,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16394/0/ac69b84452/,https://voterlist.co.in/affidavit-download/16394/0/ac69b84452/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0863,M.NANDHA KUMAR,Independent,IND,44,44,Anaikattu,Vellore,Electric pole,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,11,none,False,,affidavit_exact,38,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16446/0/cb624b9fd6/,https://voterlist.co.in/affidavit-download/16446/0/cb624b9fd6/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0864,K.MANOHARAN,Independent,IND,44,44,Anaikattu,Vellore,Iron,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,12,none,False,,affidavit_exact,55,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/10912/0/9a56e25cdb/,https://voterlist.co.in/affidavit-download/10912/0/9a56e25cdb/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-044-0865,R.RAMESH,Independent,IND,44,44,Anaikattu,Vellore,Water tank,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Anaikattu,2026-04-19,13,none,False,,affidavit_exact,43,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16469/0/9e8fedee79/,https://voterlist.co.in/affidavit-download/16469/0/9e8fedee79/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.P.Nandakumar,DMK,D.Velazhagan,ADMK,6360,77.05,197805,13,A.P.Nandakumar,DMK,234738,113833,120863,42,False
tn2026-045-0866,DR. RAJESWARI. R,Dravida Munnetra Kazhagam,DMK,45,45,Kilvaithinankuppam,Vellore,Rising sun,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,1,none,False,,affidavit_exact,50,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16215/1/3ee80cbbb1/,https://voterlist.co.in/affidavit-download/16215/1/3ee80cbbb1/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0867,KALAIYENTHIRI. R,Naam Tamilar Katchi,NTK,45,45,Kilvaithinankuppam,Vellore,Farmer Carrying Plough,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,2,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16619/1/e54a6b795d/,https://voterlist.co.in/affidavit-download/16619/1/e54a6b795d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0868,JEGAN MOORTHY. M,All India Anna Dravida Munnetra Kazhagam,AIADMK,45,45,Kilvaithinankuppam,Vellore,Two leaves,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,3,none,False,,affidavit_exact,59,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14862/0/26df124176/,https://voterlist.co.in/affidavit-download/14862/0/26df124176/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0869,ANANDALAI THANGARAJ. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,AIPTMMK,45,45,Kilvaithinankuppam,Vellore,Coconut farm,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,4,none,False,,affidavit_exact,67,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15983/0/8508ff72f7/,https://voterlist.co.in/affidavit-download/15983/0/8508ff72f7/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0870,THENRAL KUMAR. E,Tamilaga Vettri Kazhagam,TVK,45,45,Kilvaithinankuppam,Vellore,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,5,none,False,,affidavit_exact,34,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15957/0/7a8d33b7da/,https://voterlist.co.in/affidavit-download/15957/0/7a8d33b7da/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0871,RAJA. M,Tamizhaga Vaazhvurimai Katchi,TVVK,45,45,Kilvaithinankuppam,Vellore,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,6,none,False,,affidavit_exact,51,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15989/0/855ac48b93/,https://voterlist.co.in/affidavit-download/15989/0/855ac48b93/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0872,KUMARESAN. L,Independent,IND,45,45,Kilvaithinankuppam,Vellore,Bucket,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,7,none,False,,affidavit_exact,51,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15191/0/a7e5988242/,https://voterlist.co.in/affidavit-download/15191/0/a7e5988242/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0873,SATHISH. A,Independent,IND,45,45,Kilvaithinankuppam,Vellore,Almirah,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,8,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15210/0/3ae4ac0ea5/,https://voterlist.co.in/affidavit-download/15210/0/3ae4ac0ea5/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0874,MURUGAN. K.P,Independent,IND,45,45,Kilvaithinankuppam,Vellore,Batsman,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,9,none,False,,affidavit_exact,36,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15414/0/960a3022cd/,https://voterlist.co.in/affidavit-download/15414/0/960a3022cd/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0875,JAYASHANKAR. J,Independent,IND,45,45,Kilvaithinankuppam,Vellore,Brush,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,10,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14963/0/cf77d8275d/,https://voterlist.co.in/affidavit-download/14963/0/cf77d8275d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-045-0876,JAYA BHARATH. J,Independent,IND,45,45,Kilvaithinankuppam,Vellore,Frying pan,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Kilvaithinankuppam,2026-04-19,11,none,False,,affidavit_exact,28,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15519/0/c28c4b662a/,https://voterlist.co.in/affidavit-download/15519/0/c28c4b662a/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,M.Jagan Moorthy,ADMK,K Seetharaman,DMK,10582,76.5,174124,10,M.Jagan Moorthy,ADMK,213451,104458,108985,8,False
tn2026-046-0877,J.EMALAN,Naam Tamilar Katchi,NTK,46,46,Gudiyattam,Vellore,Farmer Carrying Plough,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Gudiyattam,2026-04-19,1,none,False,,affidavit_exact,73,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16484/0/1c5d1ce3ea/,https://voterlist.co.in/affidavit-download/16484/0/1c5d1ce3ea/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Amulu.V,DMK,Paritha.G,ADMK,6901,72.56,211630,15,Amulu.V,DMK,,,,,False
tn2026-046-0878,PARITHA PURUSHOTHAMAN.G,All India Anna Dravida Munnetra Kazhagam,AIADMK,46,46,Gudiyattam,Vellore,Two leaves,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Gudiyattam,2026-04-19,2,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14977/0/0cb326e10b/,https://voterlist.co.in/affidavit-download/14977/0/0cb326e10b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Amulu.V,DMK,Paritha.G,ADMK,6901,72.56,211630,15,Amulu.V,DMK,,,,,False
tn2026-046-0879,K.B.PRADAP,Desiya Murpokku Dravida Kazhagam,DMDK,46,46,Gudiyattam,Vellore,Nagara,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Gudiyattam,2026-04-19,3,none,False,,affidavit_exact,46,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14887/0/5e9db16cea/,https://voterlist.co.in/affidavit-download/14887/0/5e9db16cea/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Amulu.V,DMK,Paritha.G,ADMK,6901,72.56,211630,15,Amulu.V,DMK,,,,,False
tn2026-046-0880,T.POOVARASAN,Bahujan Samaj Party,BSP,46,46,Gudiyattam,Vellore,Elephant,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Gudiyattam,2026-04-19,4,none,False,,affidavit_exact,34,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15288/0/d4890586f4/,https://voterlist.co.in/affidavit-download/15288/0/d4890586f4/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Amulu.V,DMK,Paritha.G,ADMK,6901,72.56,211630,15,Amulu.V,DMK,,,,,False
tn2026-046-0881,K.ASHA,Puthiya Tamilagam,PT,46,46,Gudiyattam,Vellore,Gas cylinder,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Gudiyattam,2026-04-19,5,none,False,,affidavit_exact,40,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12388/0/ca87a50aa5/,https://voterlist.co.in/affidavit-download/12388/0/ca87a50aa5/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Amulu.V,DMK,Paritha.G,ADMK,6901,72.56,211630,15,Amulu.V,DMK,,,,,False
tn2026-046-0882,K.SINDU,Tamilaga Vettri Kazhagam,TVK,46,46,Gudiyattam,Vellore,Whistle,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Gudiyattam,2026-04-19,6,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15893/0/92cbdc4798/,https://voterlist.co.in/affidavit-download/15893/0/92cbdc4798/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Amulu.V,DMK,Paritha.G,ADMK,6901,72.56,211630,15,Amulu.V,DMK,,,,,False
tn2026-046-0883,K.THABITHAL,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,AIPTMMK,46,46,Gudiyattam,Vellore,Coconut farm,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Gudiyattam,2026-04-19,7,none,False,,affidavit_exact,51,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14671/0/1dc0f441d1/,https://voterlist.co.in/affidavit-download/14671/0/1dc0f441d1/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Amulu.V,DMK,Paritha.G,ADMK,6901,72.56,211630,15,Amulu.V,DMK,,,,,False
